24,3616.8798828125,45875.83984375,5693.7001953125,2256.35009765625,1,39.63,Low Risk
25,2578.1298828125,26412.029296875,1720.05004882813,4563.009765625,1,265.28,Medium Risk
26,464.859985351563,11004.4599609375,5608.25,4251.8701171875,1,75.81,Medium Risk
27,5361.52001953125,21250.75,6736.2099609375,1084.56005859375,1,16.1,Low Risk
28,9983.5,46244.6015625,6126.14990234375,1530.42004394531,1,24.98,Low Risk
29,8544.76953125,24429.669921875,7494.66015625,2591.919921875,1,34.58,Low Risk
30,1772.0400390625,43861.0390625,3404.77001953125,2181.10009765625,1,64.06,Low Risk
31,8854.73046875,8831.7998046875,7278.02978515625,3846.44995117188,1,52.85,Low Risk
32,4572.759765625,45783.9609375,3997.31005859375,4756.240234375,1,118.99,Medium Risk
33,2805.17993164063,22100.3203125,7417.06982421875,3107.77001953125,1,41.9,Low Risk
34,6439.02978515625,46870.21875,5395.8701171875,560.700012207031,1,10.39,Low Risk
35,2245.28002929688,43437.8515625,8046.16015625,2208.15991210938,1,27.44,Low Risk
36,8808.5498046875,33338.3515625,5522.52001953125,2735.81005859375,1,49.54,Low Risk
37,6279.419921875,33969.46875,3589.10009765625,4775.85986328125,1,133.07,Medium Risk
38,1446.61999511719,11363.8896484375,9908.08984375,1725.58996582031,1,17.42,Low Risk
39,5749.419921875,30538.66015625,3179.1201171875,3347.69995117188,1,105.3,Medium Risk
40,5152.669921875,27925.279296875,4623.60009765625,56.3800010681152,1,1.22,Low Risk
41,4767.41015625,17373.19921875,7976.7900390625,2183.5,1,27.37,Low Risk
42,3713.26000976563,25775.44921875,5660.52978515625,202.410003662109,1,3.58,Low Risk
43,4794.6298828125,46528.03125,7147.72998046875,1185.10998535156,1,16.58,Low Risk
44,5901.509765625,1259.97998046875,5391.7099609375,2346.4599609375,1,43.52,Low Risk
45,7362.33984375,21439.080078125,6494.580078125,2906.72998046875,1,44.76,Low Risk
46,9186.9697265625,17348.30078125,5610.22998046875,4383.33984375,1,78.13,Medium Risk
47,539.400024414063,48100.3203125,9925.2099609375,924.02001953125,1,9.31,Low Risk
48,5736.509765625,48720.8203125,2867.40991210938,1543.14001464844,1,53.82,Low Risk
49,7544.5400390625,29697.369140625,9023.8798828125,2786.09008789063,1,30.87,Low Risk
50,1243.98999023438,27950.33984375,5180.669921875,1063.31994628906,1,20.52,Low Risk
51,9123.830078125,45257.41015625,1226.63000488281,4537.60009765625,-1,369.92,High Risk
52,2525.39990234375,1320.57995605469,9801.7900390625,4369.68017578125,1,44.58,Low Risk
53,8349.990234375,28551.75,8825.3095703125,4434.35009765625,1,50.25,Low Risk
54,6653.8701171875,2206.98999023438,1662.18994140625,3601.419921875,1,216.67,Medium Risk
55,5639.509765625,48439.94921875,4451.64013671875,4981.240234375,1,111.9,Medium Risk
56,8705.5,16687.8203125,8771.5703125,4130.990234375,1,47.1,Low Risk
57,9695.419921875,26519.259765625,5559.77978515625,2479.93994140625,1,44.61,Low Risk
58,9971.599609375,21460.859375,9315.2900390625,3693.78002929688,1,39.65,Low Risk
59,6864.47998046875,44787.578125,6365.93017578125,479.279998779297,1,7.53,Low Risk
60,3457.39990234375,49991.078125,8287.2998046875,4590.25,-1,55.39,High Risk
61,8759.51953125,4351.009765625,5051.490234375,4920.85009765625,1,97.41,Medium Risk
62,6578.0498046875,36869.53125,1834.46997070313,4285.0400390625,1,233.58,Medium Risk
63,3300.9599609375,19031.9296875,3042.96997070313,177.970001220703,-1,5.85,High Risk
64,9330.41015625,7814.56982421875,2220.55004882813,826.039978027344,1,37.2,Low Risk
65,7501.740234375,20866.439453125,8216.6201171875,527.510009765625,1,6.42,Low Risk
66,4583,49909.1796875,9313.169921875,2128.26000976563,1,22.85,Low Risk
67,4599.4599609375,18520.80078125,3075.82006835938,190.610000610352,1,6.2,Low Risk
68,9959.6904296875,14592.5703125,3895.30004882813,4716.75,-1,121.09,High Risk
69,3799.71997070313,42462.3984375,7657.60009765625,2925.25,1,38.2,Low Risk
70,1031.40002441406,43528.9609375,4900.64990234375,2837.63989257813,1,57.9,Low Risk
71,5431.759765625,17604.58984375,8291.9404296875,2230.0400390625,1,26.89,Low Risk
72,8860.0595703125,15634.98046875,3866.07006835938,1689.2900390625,1,43.7,Low Risk
73,5886.75,32716.7890625,5748.08984375,2421.44995117188,1,42.13,Low Risk
74,7951.56982421875,11053.75,8505.91015625,2587.64990234375,1,30.42,Low Risk
75,643.159973144531,24700.580078125,4149.2900390625,3478.88989257813,-1,83.84,High Risk
76,6766.60986328125,7925.83984375,6771.0400390625,826.25,1,12.2,Low Risk
77,884.02001953125,15932.98046875,6816.02001953125,2876.13989257813,1,42.2,Low Risk
78,5607.93017578125,15576.58984375,4167.35986328125,2895.64990234375,1,69.48,Low Risk
79,5027.89990234375,35050.1015625,7692.2900390625,1834.94995117188,1,23.85,Low Risk
80,9461.48046875,14831.3798828125,5756.89990234375,4821.4501953125,1,83.75,Medium Risk
81,1411.40002441406,45026.2890625,6346.330078125,3725.51000976563,1,58.7,Low Risk
82,193.960006713867,49169.26171875,4514.97998046875,3553.84008789063,1,78.71,Medium Risk
83,1459.81005859375,4972.02001953125,1809.61999511719,4365.64013671875,1,241.25,Medium Risk
84,1789.98999023438,20484.73046875,7285.14990234375,1694.55004882813,1,23.26,Low Risk
85,2584.02001953125,15790.2099609375,4087.23999023438,1063.34997558594,1,26.02,Low Risk
86,8169.3798828125,18247.51953125,6476.25,2191.42993164063,1,33.84,Low Risk
87,3831.1201171875,14002.3896484375,9170.7802734375,2987.73999023438,1,32.58,Low Risk
88,8423.5,19750.580078125,8514.73046875,2788,1,32.74,Low Risk
89,2792.14990234375,7929.31982421875,6663.31005859375,1102.03002929688,1,16.54,Low Risk
90,8619.3603515625,14711.099609375,3047.11010742188,1343.46997070313,1,44.09,Low Risk
91,180.100006103516,37643.078125,5646.97998046875,4628.68994140625,1,81.97,Medium Risk
92,9351.900390625,17858.279296875,4373.68994140625,405.510009765625,1,9.27,Low Risk
93,7485.89013671875,11183.91015625,6319.509765625,2520.25,1,39.88,Low Risk
94,4186.02978515625,6313.759765625,7582.009765625,2373.34008789063,1,31.3,Low Risk
95,5815.6201171875,18052.19921875,7536.35986328125,1916.84997558594,1,25.43,Low Risk
96,9336.8701171875,32527.05078125,1512.66003417969,3918.05004882813,1,259.02,Medium Risk
97,5867.35009765625,13411.9404296875,4355.009765625,4612.91015625,1,105.92,Medium Risk
98,2362.830078125,21699.83984375,4510.4501953125,4986.3701171875,1,110.55,Medium Risk
99,5771.4501953125,47667.53125,2685.38989257813,613.700012207031,1,22.85,Low Risk
100,8727.330078125,28065.779296875,5380.02001953125,214.279998779297,1,3.98,Low Risk
101,9875.75,27064.990234375,3511.78002929688,1376.5,1,39.2,Low Risk
102,5882.419921875,21087.220703125,4126.5400390625,3412.51000976563,1,82.7,Medium Risk
103,1640.89001464844,28285.16015625,6153.33984375,2022.65002441406,1,32.87,Low Risk
104,7740.35009765625,49243.80078125,8627.01953125,2329.53002929688,1,27,Low Risk
105,9969.419921875,13436.5400390625,4854.93994140625,4997.10986328125,1,102.93,Medium Risk
106,4789,47154.46875,5861.009765625,2456.67993164063,1,41.92,Low Risk
107,3898.94995117188,8304.48046875,8157.080078125,4576.72998046875,1,56.11,Low Risk
108,5569.759765625,6444.16015625,4867.490234375,2058.35009765625,1,42.29,Low Risk
109,1731.18994140625,33078.80859375,4475.64013671875,2200.76000976563,1,49.17,Low Risk
110,9715.7099609375,13307.76953125,6993.330078125,3857.36010742188,1,55.16,Low Risk
111,8399.509765625,22775.220703125,3437.90991210938,4507.25,1,131.1,Medium Risk
112,1218.60998535156,36753.078125,1256.35998535156,4064.68994140625,1,323.53,Medium Risk
113,9456.3095703125,27207.23046875,2209.69995117188,2357.22998046875,1,106.68,Medium Risk
114,9433.91015625,1673.71997070313,3479.43994140625,3490.17993164063,1,100.31,Medium Risk
115,3231.90991210938,15986.3203125,8283.8203125,1318.86999511719,1,15.92,Low Risk
116,6229.509765625,4169.64990234375,2894.6201171875,385.920013427734,1,13.33,Low Risk
117,1196.46997070313,46379.609375,6586.0498046875,790.090026855469,-1,12,High Risk
118,933.489990234375,39937.78125,3783.94995117188,120.349998474121,1,3.18,Low Risk
119,5067.77001953125,49208.23828125,1529.44995117188,2222.57006835938,1,145.32,Medium Risk
120,591.809997558594,44370.37109375,8489.2802734375,3278.2900390625,1,38.62,Low Risk
121,8761.4296875,24291.26953125,9401.5703125,167.130004882813,1,1.78,Low Risk
122,9288.1396484375,44247.28125,2496.40991210938,259.079986572266,-1,10.38,High Risk
123,766.330017089844,33949.48828125,5587.7900390625,2604.080078125,1,46.6,Low Risk
124,568.119995117188,26705.380859375,3590.78002929688,4697.89013671875,1,130.83,Medium Risk
125,2292.0400390625,19161.66015625,5948.93994140625,706.909973144531,1,11.88,Low Risk
126,9306.58984375,34367.33984375,7321.9599609375,3392.53002929688,1,46.33,Low Risk
127,7713.240234375,29916.5390625,9860.9404296875,3272.27001953125,1,33.18,Low Risk
128,6797.330078125,31095.060546875,4135.25,1529.73999023438,1,36.99,Low Risk
129,7785.83984375,20591.740234375,3290.080078125,379.470001220703,1,11.53,Low Risk
130,2074.82006835938,37226.44140625,7014.85009765625,3045.92993164063,1,43.42,Low Risk
131,2640.21997070313,4985.7998046875,8587.1904296875,2216.28002929688,1,25.81,Low Risk
132,3244.52001953125,36581.7890625,1251.08996582031,1559.7900390625,-1,124.67,High Risk
133,6090.14990234375,36807.30078125,1390.07995605469,3900.56005859375,1,280.6,Medium Risk
134,6121.3798828125,26281.23046875,6231.4501953125,2024.65002441406,1,32.49,Low Risk
135,2165.21997070313,13900.8701171875,2174.01000976563,3085.419921875,1,141.92,Medium Risk
136,4423.60009765625,26444.55078125,6662.18017578125,1281.19995117188,1,19.23,Low Risk
137,6931.2001953125,7031.22021484375,6093.490234375,391.529998779297,1,6.43,Low Risk
138,3165.22998046875,14972.0400390625,8212.7197265625,775.690002441406,1,9.44,Low Risk
139,847.219970703125,21643.689453125,8175.18017578125,1838.14001464844,1,22.48,Low Risk
140,2054.15991210938,33988.4609375,8492.01953125,3669.0400390625,1,43.21,Low Risk
141,1730.88000488281,10173.6201171875,9408.3095703125,2928.19995117188,1,31.12,Low Risk
142,6356.22998046875,8750.3701171875,6312.22021484375,1881.02001953125,1,29.8,Low Risk
143,778.630004882813,30782.01953125,2303.07006835938,2371.42993164063,1,102.97,Medium Risk
144,8859.01953125,34297.73046875,9231.5400390625,2908.31005859375,1,31.5,Low Risk
145,935.429992675781,5099.1298828125,9968.849609375,846.059997558594,1,8.49,Low Risk
146,6019.31005859375,2625,1346.18005371094,1359.01000976563,1,100.95,Medium Risk
147,9302.3701171875,8210.33984375,6418.02978515625,1382.53002929688,1,21.54,Low Risk
148,717.989990234375,45150.30859375,4367.8798828125,515.219970703125,-1,11.8,High Risk
149,3892.73999023438,33959.2890625,3733.76000976563,998.890014648438,1,26.75,Low Risk
150,3346.65991210938,46130.26953125,7923.47021484375,2796.42993164063,1,35.29,Low Risk
151,3507.669921875,33571.03125,3712.4599609375,1131.56005859375,1,30.48,Low Risk
152,6043.080078125,48296.62109375,2347.080078125,2909.98999023438,1,123.98,Medium Risk
153,2694.82006835938,22506.4296875,3183.68994140625,120.080001831055,1,3.77,Low Risk
154,370.5,30355.849609375,5836.35986328125,869.039978027344,1,14.89,Low Risk
155,9626.51953125,30458.08984375,3287.63989257813,3057.75,1,93.01,Medium Risk
156,7512.8798828125,1153.85998535156,4145.509765625,2922.09008789063,1,70.49,Medium Risk
157,1437.76000976563,2345.27001953125,6173.39990234375,1378.43994140625,1,22.33,Low Risk
158,4606.0498046875,8118,7228.7001953125,3116.28002929688,1,43.11,Low Risk
159,720.950012207031,26045.349609375,1630.35998535156,829.570007324219,1,50.88,Low Risk
160,375.779998779297,22095.80078125,4703.31982421875,4087.65991210938,1,86.91,Medium Risk
161,570.369995117188,27447.69921875,7430.25,1251.65002441406,1,16.85,Low Risk
162,7582.2001953125,40224.05078125,3950.69995117188,2336.5400390625,1,59.14,Low Risk
163,4504.75,41289.76953125,7817.0400390625,4736.60986328125,1,60.59,Low Risk
164,8459.5302734375,48873.73046875,4082.07006835938,2888.98999023438,1,70.77,Medium Risk
165,3121.6298828125,28319.83984375,7833.64990234375,3761.3701171875,1,48.02,Low Risk
166,7775.68994140625,18013.560546875,9602.150390625,3727.59008789063,1,38.82,Low Risk
167,871.549987792969,16093.3603515625,5537.35009765625,1906.93005371094,1,34.44,Low Risk
168,6387.56982421875,17696.33984375,5344.7998046875,500.829986572266,-1,9.37,High Risk
169,3669.9599609375,16867.650390625,5360.2099609375,1702.76000976563,-1,31.77,High Risk
170,2839.580078125,20253.080078125,9571.26953125,168.940002441406,1,1.77,Low Risk
171,8169.580078125,4669.18994140625,2433.46997070313,1320.94995117188,1,54.28,Low Risk
172,614.030029296875,32038.189453125,7662.66015625,181.429992675781,-1,2.37,High Risk
173,9500.3603515625,28834.01953125,7207.60986328125,2097.76000976563,1,29.1,Low Risk
174,7876.89990234375,23636.080078125,6691.97021484375,45.0900001525879,1,0.67,Low Risk
175,3620.53002929688,4974.16015625,7654.68017578125,3803.419921875,1,49.69,Low Risk
176,9914.2001953125,5567.22998046875,3873.7900390625,4815.27001953125,1,124.3,Medium Risk
177,2104.63989257813,27710.150390625,9352.2197265625,158.309997558594,1,1.69,Low Risk
178,4083.89990234375,2792.43994140625,9170.26953125,2889.17993164063,1,31.51,Low Risk
179,8860.3095703125,36514.66015625,3074.32006835938,1352.26000976563,-1,43.99,High Risk
180,9968.3896484375,49695.12890625,5629.22998046875,2618.580078125,1,46.52,Low Risk
181,2467.21997070313,30272.939453125,3822.26000976563,4715.60986328125,1,123.37,Medium Risk
182,7456.81982421875,36448.140625,8116.97998046875,3826.419921875,1,47.14,Low Risk
183,3126.71997070313,22507.859375,9102.6396484375,3731.60009765625,1,40.99,Low Risk
184,7688.080078125,33703.19921875,5814.60986328125,1467.03002929688,1,25.23,Low Risk
185,1340.31005859375,32937.23828125,3885.669921875,3982.3701171875,1,102.49,Medium Risk
186,3428.080078125,41380.44921875,6808.83984375,512.419982910156,1,7.53,Low Risk
187,842.5,35855.640625,2281.88989257813,3537.46997070313,1,155.02,Medium Risk
188,4969.77978515625,37703.4296875,5579.6298828125,2020.82995605469,1,36.22,Low Risk
189,7044.85986328125,28275.16015625,7827.75,2186.17993164063,1,27.93,Low Risk
190,3848.30004882813,24741.23046875,3365.06005859375,2449.17993164063,1,72.78,Medium Risk
191,6185.7001953125,23477.109375,4527.43994140625,3841.21997070313,1,84.84,Medium Risk
192,5733.9599609375,20208.5390625,6889,1557.5400390625,1,22.61,Low Risk
193,3016.51000976563,14035.3603515625,9637.009765625,1617.48999023438,1,16.78,Low Risk
194,4919.10009765625,2632.23999023438,1714.43005371094,2601.64990234375,1,151.75,Medium Risk
195,783.289978027344,33883.69140625,2400.35009765625,1338.97998046875,1,55.78,Low Risk
196,4653.14013671875,45147.1015625,2151.57006835938,2230.580078125,1,103.67,Medium Risk
197,4636.080078125,46593.640625,2985.56005859375,3301.71997070313,1,110.59,Medium Risk
198,384.309997558594,29447.51953125,1545.48999023438,4949.27978515625,1,320.24,Medium Risk
199,5187.35009765625,5612.68994140625,4259.27978515625,1309.96997070313,1,30.76,Low Risk
200,7403.169921875,44054.55078125,3525.57006835938,1310.76000976563,1,37.18,Low Risk
201,4577.2998046875,37639.5,2783.10009765625,1970.58996582031,1,70.81,Medium Risk
202,6495.64990234375,13319.1396484375,3316.81005859375,3295.36010742188,1,99.35,Medium Risk
203,5370.97021484375,40373.69921875,6791.64013671875,4631.240234375,-1,68.19,High Risk
204,7873.27001953125,24128.390625,7200.60009765625,4745.1201171875,1,65.9,Low Risk
205,5193.10986328125,44492.05859375,9356.3095703125,1690.08996582031,1,18.06,Low Risk
206,3382.92993164063,13132.9404296875,2892.65991210938,2086.3701171875,1,72.13,Medium Risk
207,8292.9296875,40244.390625,1909.0400390625,2181.67993164063,1,114.28,Medium Risk
208,769.450012207031,35883.609375,1527.5,1744.56005859375,1,114.21,Medium Risk
209,2965.6201171875,1707.61999511719,5437.8701171875,1577.07995605469,1,29,Low Risk
210,5955.7001953125,28603.400390625,6813.25,356.959991455078,1,5.24,Low Risk
211,8574.66015625,36061.1796875,3156.93994140625,2725.47998046875,1,86.33,Medium Risk
212,814.200012207031,8664.1298828125,6991.47998046875,3311.68994140625,1,47.37,Low Risk
213,1050.92004394531,27063.05078125,2686.51000976563,4957.89013671875,1,184.55,Medium Risk
214,2895.61010742188,15899.8203125,3001.84008789063,3095.85009765625,1,103.13,Medium Risk
215,3511.26000976563,35116.390625,6978.02978515625,3052.169921875,1,43.74,Low Risk
216,8451.0302734375,27466.849609375,9590.0302734375,1851.93994140625,1,19.31,Low Risk
217,9593.1396484375,31451.439453125,9128.25,287.559997558594,1,3.15,Low Risk
218,270.559997558594,4554.4501953125,1243.19995117188,3070.830078125,1,247.01,Medium Risk
219,252.029998779297,7751.9599609375,9832.400390625,627.700012207031,1,6.38,Low Risk
220,8661.6201171875,28052.369140625,4280.2998046875,3719.57006835938,1,86.9,Medium Risk
221,1442.60998535156,9877.4697265625,5988.43017578125,3770.77001953125,1,62.97,Low Risk
222,3459.42993164063,25435.869140625,4107.93994140625,525.489990234375,1,12.79,Low Risk
223,2824.61010742188,34811.44140625,8419.66015625,1388.13000488281,1,16.49,Low Risk
224,2890.5,40678.80859375,7051.47021484375,4099.490234375,1,58.14,Low Risk
225,3353.06005859375,8007.330078125,8894.7802734375,4810.91015625,1,54.09,Low Risk
226,3426.86010742188,37352.05859375,2909.1298828125,3652.84008789063,1,125.56,Medium Risk
227,6239.5400390625,18796.119140625,6763.759765625,2006.63000488281,1,29.67,Low Risk
228,6324.9599609375,34267.71875,5784.830078125,4136.06005859375,1,71.5,Medium Risk
229,5276.6298828125,8118.9501953125,6299.5498046875,1464.48999023438,-1,23.25,High Risk
230,8599.5595703125,26243.580078125,4288.6298828125,4331.2998046875,1,100.99,Medium Risk
231,8472.150390625,42040.55078125,1057.93994140625,214.179992675781,1,20.25,Low Risk
232,2250.44995117188,6215.14013671875,7341.97021484375,4964.6298828125,1,67.62,Low Risk
233,5482.02978515625,41556.359375,7429.10009765625,552.669982910156,1,7.44,Low Risk
234,7859.990234375,23185.650390625,8830.4404296875,4575.830078125,1,51.82,Low Risk
235,8682.0595703125,41340.30859375,9662.6904296875,4262.7001953125,1,44.12,Low Risk
236,2626.34008789063,47961,2791.919921875,1466.02001953125,1,52.51,Low Risk
237,4991.58984375,8822.98046875,1613.01000976563,2311.76000976563,1,143.32,Medium Risk
238,5297.77001953125,34053.91015625,8064.14990234375,1072.36999511719,1,13.3,Low Risk
239,7026.419921875,12519.73046875,8908.26953125,2405.34008789063,1,27,Low Risk
240,3369.57006835938,7642.16015625,2540.59008789063,904.030029296875,1,35.58,Low Risk
241,3005.169921875,31776.05078125,1981.48999023438,1463.06994628906,1,73.84,Medium Risk
242,7085.419921875,6291.2001953125,8639.150390625,195.789993286133,1,2.27,Low Risk
243,4053.419921875,23793.4609375,9799.740234375,2759.35009765625,1,28.16,Low Risk
244,139.839996337891,32161.759765625,4670.4599609375,3617.71997070313,1,77.46,Medium Risk
245,9384.6796875,25481.91015625,9144.3701171875,1011.48999023438,1,11.06,Low Risk
246,1581.48999023438,35156.390625,7942.509765625,3060.669921875,1,38.54,Low Risk
247,1571.47998046875,40269.19140625,3605.5,240.419998168945,1,6.67,Low Risk
248,8201.8203125,43740.0703125,2412.86010742188,417.309997558594,1,17.3,Low Risk
249,3421.47998046875,28433.740234375,2754.93994140625,2722.2900390625,1,98.81,Medium Risk
250,3348.93994140625,14554.8896484375,5735.0400390625,296.429992675781,1,5.17,Low Risk
251,6261.7099609375,25973.4296875,4576.08984375,2286.0400390625,1,49.96,Low Risk
252,684.47998046875,19996.740234375,9627.4296875,320.350006103516,1,3.33,Low Risk
253,2445.919921875,12070.349609375,4738.009765625,1746.38000488281,1,36.86,Low Risk
254,627.380004882813,26924.30078125,1874.38000488281,4403.330078125,1,234.92,Medium Risk
255,2985.94995117188,2110.09008789063,2075.3798828125,3732,1,179.82,Medium Risk
256,8712.3095703125,30672.6796875,9151.7197265625,2067.78002929688,1,22.59,Low Risk
257,9102.3896484375,41258.58984375,5662.66015625,1751.43994140625,-1,30.93,High Risk
258,3163.419921875,49972.3515625,9508.98046875,1823.60998535156,1,19.18,Low Risk
259,1957.10998535156,46162.26953125,9551.98046875,658.840026855469,1,6.9,Low Risk
260,1439.22998046875,5400.97998046875,9665.0400390625,1953.25,1,20.21,Low Risk
261,4004.75,8959.0400390625,9293.5595703125,2937.40991210938,-1,31.61,High Risk
262,8281.419921875,7793.58984375,8990.91015625,4239.7099609375,1,47.16,Low Risk
263,8541.3701171875,28359.23046875,6587.25,3412.67993164063,-1,51.81,High Risk
264,554.690002441406,3250.86010742188,9565.3701171875,3189.80004882813,1,33.35,Low Risk
265,2171.3701171875,46912.640625,8159.68017578125,335.959991455078,1,4.12,Low Risk
266,2111.38989257813,4030,7131.2099609375,713.679992675781,1,10.01,Low Risk
267,8301.4599609375,20171.279296875,9047.8798828125,472.179992675781,1,5.22,Low Risk
268,4617.2900390625,44804.51953125,8277.7802734375,954.369995117188,1,11.53,Low Risk
269,3747.11010742188,47470.5390625,4432.0498046875,3869.90991210938,1,87.32,Medium Risk
270,9570.400390625,23799.25,3518.580078125,3101.830078125,1,88.16,Medium Risk
271,9261.0400390625,24933.150390625,2356.8701171875,2211.72998046875,1,93.84,Medium Risk
272,4457.06005859375,32172.6796875,9555.650390625,57.9599990844727,1,0.61,Low Risk
273,1370.48999023438,20974.30078125,1771.88000488281,3340.55004882813,1,188.53,Medium Risk
274,1792.93005371094,16908.400390625,7934.0498046875,2696.94995117188,1,33.99,Low Risk
275,1209.63000488281,37231.921875,4477.14990234375,414.140014648438,1,9.25,Low Risk
276,6836.990234375,30172.560546875,5197.16015625,3503.75,1,67.42,Low Risk
277,5591.39990234375,24601.880859375,2090.42993164063,1349.11999511719,1,64.54,Low Risk
278,5610.77978515625,5938.580078125,2067.67993164063,2420.03002929688,1,117.04,Medium Risk
279,1073.93994140625,4374.22021484375,4161.14013671875,1593.85998535156,1,38.3,Low Risk
280,7953.419921875,26029.94921875,7418.22998046875,1612.86999511719,1,21.74,Low Risk
281,5402.169921875,31352.150390625,3412.34008789063,295.140014648438,1,8.65,Low Risk
282,1000.59997558594,33218.0703125,7266.58984375,238.779998779297,1,3.29,Low Risk
283,7496.58984375,44849.62109375,9969.6103515625,3888.98999023438,1,39.01,Low Risk
284,9814.849609375,40995.01953125,4821.9501953125,16.4200000762939,-1,0.34,High Risk
285,4467.68994140625,7897.35009765625,9419.650390625,1438.06005859375,1,15.27,Low Risk
286,1244.97998046875,39927.12109375,1714.77001953125,4756.3701171875,1,277.38,Medium Risk
287,1103.84997558594,34138.8515625,3821.11010742188,3993.89990234375,1,104.52,Medium Risk
288,356.209991455078,41573.421875,6390.97021484375,2591.9599609375,1,40.56,Low Risk
289,7726.93994140625,42324.37890625,2933.09008789063,3710.93994140625,1,126.52,Medium Risk
290,6970.60986328125,17931.099609375,4359.02978515625,4718.93994140625,1,108.26,Medium Risk
291,5883.97021484375,13900.169921875,5062.18017578125,4699.35986328125,1,92.83,Medium Risk
292,7679.72998046875,28079.0703125,7067.3701171875,2229.13989257813,1,31.54,Low Risk
293,9993.0498046875,15631.7802734375,2961.2900390625,1612.06005859375,1,54.44,Low Risk
294,4078.2900390625,18134.580078125,4174.6201171875,3740.669921875,1,89.61,Medium Risk
295,7087.52001953125,4388.83984375,9591.900390625,2050.92993164063,1,21.38,Low Risk
296,3833.89990234375,49576.8203125,3395.7099609375,774.010009765625,1,22.79,Low Risk
297,3585.3701171875,16155.5498046875,7617.56005859375,968.799987792969,1,12.72,Low Risk
298,8524.1103515625,39223.58984375,8838.7998046875,2715.580078125,1,30.72,Low Risk
299,5790.16015625,49664.76171875,7041.7998046875,2545.89990234375,1,36.15,Low Risk
300,1294.06994628906,48487.171875,8097.27978515625,2316.67993164063,1,28.61,Low Risk
301,4094.81005859375,32060.26953125,9856.3603515625,1850.26000976563,1,18.77,Low Risk
302,7985.89013671875,27394.41015625,3986.6201171875,1625.51000976563,1,40.77,Low Risk
303,9405.98046875,16154.5498046875,3323.48999023438,941.169982910156,1,28.32,Low Risk
304,6182.83984375,43213.828125,5053.0498046875,3409.22998046875,1,67.47,Low Risk
305,4002.71997070313,17561.759765625,6744.8798828125,2515.52001953125,1,37.3,Low Risk
306,2594.6298828125,6229.47021484375,1964.5,1846.72998046875,1,94.01,Medium Risk
307,4278.02978515625,15410.8203125,1471.68994140625,3886.9599609375,1,264.12,Medium Risk
308,5699.97998046875,16439.76953125,2238.44995117188,3162.06005859375,1,141.26,Medium Risk
309,143.729995727539,36205.78125,2502.57006835938,3778.11010742188,1,150.97,Medium Risk
310,2759.90991210938,9307.5595703125,1353.47998046875,3222.19995117188,1,238.07,Medium Risk
311,6748.009765625,16526.30078125,6330.58984375,3125.05004882813,1,49.36,Low Risk
312,6764.97021484375,4752.72998046875,6223.47998046875,2059.07006835938,1,33.09,Low Risk
313,6564.77001953125,42571.66015625,5314.22998046875,1405.19995117188,1,26.44,Low Risk
314,9504.4296875,36514,2176.3798828125,1155.44995117188,-1,53.09,High Risk
315,5728.60009765625,22436.859375,9519.26953125,4493.31982421875,-1,47.2,High Risk
316,2770.31005859375,22070.75,7348.8798828125,1004.28002929688,1,13.67,Low Risk
317,8134.97021484375,9152.2197265625,1912.86999511719,3364.06005859375,1,175.86,Medium Risk
318,3954.84008789063,19839.1796875,6189.39013671875,946.969970703125,1,15.3,Low Risk
